,en,ar
66,"Look for the Night of Decree in the last ten nights of Ramadan. If one of you is weak or unable, then do not be overcome by the remaining seven nights.",الْتَمِسُوهَا فِي الْعَشْرِ الْأَوَاخِرِ يَعْنِي لَيْلَةَ الْقَدْرِ فَإِنْ ضَعُفَ أَحَدُكُمْ أَوْ عَجَزَ فَلَا يُغْلَبَنَّ عَلَى السَّبْعِ الْبَوَاقِي
67,"No Muslim performs ablution well and then prays two cycles with his heart and direction focused, except that Paradise will be necessary for him.",مَا مِنْ مُسْلِمٍ يَتَوَضَّأُ فَيُحْسِنُ وُضُوءَهُ ثُمَّ يَقُومُ فَيُصَلِّي رَكْعَتَيْنِ مُقْبِلٌ عَلَيْهِمَا بِقَلْبِهِ وَوَجْهِهِ إِلَّا وَجَبَتْ لَهُ الْجَنَّةُ
68,"As for ‘presence,’ it is that one is ‘present’ with the Truth, as being absent from the creation is being ‘present’ with the Truth… That is due to one’s heart being occupied by the remembrance of the Truth, such that one is present before his Almighty Lord. To the extent one is absent from the creation, one is present with the Truth.",وَأَمَّا الحضور فَقَدْ يَكُون حاضرا بالحق لأنه إِذَا غاب عَنِ الخلق حضر بالحق … وَذَلِكَ لاستيلاء ذكر الحق عَلَى قلبه فَهُوَ حاضر بقلبه بَيْنَ يدي ربه تَعَالَى فعلى حسب غيبته عَنِ الخلق يَكُون حضوره بالحق
69,"Allah Almighty says: I am as My servants expect of Me. If he thinks good of Me, he will have it. If he thinks evil of Me, he will have it.",إِنَّ اللَّهَ جَلَّ وَعَلا يَقُولُ أَنَا عِنْدَ ظَنِّ عَبْدِي بِي إِنْ ظَنَّ خَيْرًا فَلَهُ وَإِنْ ظَنَّ شَرًّا فَلَهُ
70,"Verily, Satan has influence with the son of Adam and the angel has influence. As for the influence of Satan, he promises evil and denies the truth. As for the influence of the angel, he promises goodness and affirms the truth. Whoever finds this goodness, let him know that it is from Allah and let him praise Allah. Whoever finds something else, let him seek refuge in Allah from the accursed Satan.",إِنَّ لِلشَّيْطَانِ لَمَّةً بِابْنِ آدَمَ وَلِلْمَلَكِ لَمَّةً فَأَمَّا لَمَّةُ الشَّيْطَانِ فَإِيعَادٌ بِالشَّرِّ وَتَكْذِيبٌ بِالحَقِّ وَأَمَّا لَمَّةُ الْمَلَكِ فَإِيعَادٌ بِالخَيْرِ وَتَصْدِيقٌ بِالحَقِّ فَمَنْ وَجَدَ ذَلِكَ فَلْيَعْلَمْ أَنَّهُ مِنَ اللهِ فَلْيَحْمَدِ اللَّهَ وَمَنْ وَجَدَ الأُخْرَى فَلْيَتَعَوَّذْ بِاللَّهِ مِنَ الشَّيْطَانِ الرَّجِيمِ
71,"The knowledge of unveiling is the internal science, which is the culmination of all sciences. Some of the gnostics said: I fear an evil ending for one who has no share of this knowledge… It is the realization of the heart and the modality by which the legions of angels and devils clash within it, and the realization of the difference between the troop of angels and the troop of devils.",علم المكاشفة وهو علم الباطن وذلك غاية العلوم فقد قال بعض العارفين من لم يكن له نصيب من هذا العلم أخاف عليه سوء الخاتمة … ومعرفة القلب وكيفية تصادم جنود الملائكة والشياطين فيه ومعرفة الفرق بين لمة الملك ولمة الشيطان
72,You have indeed found it so?,وَقَدْ وَجَدْتُمُوهُ
73,That is pure faith.,ذَاكَ صَرِيحُ الْإِيمَانِ
74,"Such is Satan, who is called rotten. When you sense him, then seek refuge in Allah from him and puff to your left three times.",ذَاكَ شَيْطَانٌ يُقَالُ لَهُ خَنْزَبٌ فَإِذَا أَحْسَسْتَهُ فَتَعَوَّذْ بِاللهِ مِنْهُ وَاتْفُلْ عَلَى يَسَارِكَ ثَلَاثًا
75,I did so and Allah took him away from me.,فَفَعَلْتُ ذَلِكَ فَأَذْهَبَهُ اللهُ عَنِّي
76,"This would take too long. Rather, seek help from the owner of the sheep and He will suffice you.",هَذَا يَطُولُ عَلَيْكَ وَلَكِنِ اسْتَغِثْ بِصَاحِبِ الْغَنَمِ يَكُفُّهُ عَنْكَ
77,"It is a calm night, neither hot nor cold, and the sun rises upon its day red and faint.",لَيْلَةٌ طَلْقَةٌ لا حَارَّةٌ وَلا بَارِدَةٌ تُصْبِحُ الشَّمْسُ يَوْمَهَا حَمْرَاءَ ضَعِيفَةً
78,"Say: O Allah, You are pardoning. You love to forgive, so forgive me.",قُولِي اللَّهُمَّ إِنَّكَ عُفُوٌّ تُحِبُّ الْعَفْوَ فَاعْفُ عَنِّي
79,"The Messenger of Allah, peace and blessings be upon him, would retreat to the mosque in the last ten nights of Ramadan.",كَانَ رَسُولُ اللَّهِ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ يَعْتَكِفُ الْعَشْرَ الْأَوَاخِرَ مِنْ رَمَضَانَ
80,"When the last ten days of Ramadan arrived, the Prophet, peace and blessings be upon him, would tighten his belt, spend the night in worship, and awaken his family.",كَانَ النَّبِيُّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ إِذَا دَخَلَ الْعَشْرُ شَدَّ مِئْزَرَهُ وَأَحْيَا لَيْلَهُ وَأَيْقَظَ أَهْلَهُ
81,"The Prophet, peace and blessings be upon him, would exert himself in worship during the last ten nights of Ramadan more so than any other time.",كَانَ النَّبِيُّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ يَجْتَهِدُ فِي الْعَشْرِ الْأَوَاخِرِ مَا لَا يَجْتَهِدُ فِي غَيْرِهِ
82,"The Messenger of Allah, peace and blessings be upon him, made it an obligation to pay charity at the end of Ramadan, a portion of dates or barely, upon the slave and the freeman, the male and female, the young and the old among the Muslims. The Prophet ordered it to be given before people go out for the Eid prayer.",فَرَضَ رَسُولُ اللَّهِ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ زَكَاةَ الْفِطْرِ صَاعًا مِنْ تَمْرٍ أَوْ صَاعًا مِنْ شَعِيرٍ عَلَى الْعَبْدِ وَالْحُرِّ وَالذَّكَرِ وَالْأُنْثَى وَالصَّغِيرِ وَالْكَبِيرِ مِنْ الْمُسْلِمِينَ وَأَمَرَ بِهَا أَنْ تُؤَدَّى قَبْلَ خُرُوجِ النَّاسِ إِلَى الصَّلَاةِ
83,"The Messenger of Allah, peace and blessings be upon him, obligated charity at the end of Ramadan as purification of the fasting person from vain talk and misbehavior, as food for the poor. Whoever pays it before the Eid prayer, it is accepted as Zakat. Whoever pays it after the Eid prayer, it is part of voluntary charity.",فَرَضَ رَسُولُ اللَّهِ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ زَكَاةَ الْفِطْرِ طُهْرَةً لِلصَّائِمِ مِنْ اللَّغْوِ وَالرَّفَثِ وَطُعْمَةً لِلْمَسَاكِينِ مَنْ أَدَّاهَا قَبْلَ الصَّلَاةِ فَهِيَ زَكَاةٌ مَقْبُولَةٌ وَمَنْ أَدَّاهَا بَعْدَ الصَّلَاةِ فَهِيَ صَدَقَةٌ مِنْ الصَّدَقَاتِ
84,"If the shepherd’s dog troubles you, do not busy yourself warring and defending against it. You must appeal to the shepherd, who will direct the dog away from you and suffice you.",إذا هاش عليك كلب الغنم فلا تشتغل بمحاربته ومدافعته وعليك بالراعي فاستغث به فهو يصرف عنك الكلب ويكفيكه
85,"Know that passing thoughts are not harmful. Indeed, they are only harmful if they are sought after and engaged. For a thought is like a passerby on the road; if you ignore him, he will depart from you.",وَاعْلَمْ أَنَّ وُرُودَ الْخَاطِرِ لَا يَضُرُّ وَإِنَّمَا يَضُرُّ اسْتِدْعَاؤُهُ وَمُحَادَثَتُهُ فَالْخَاطِرُ كَالْمَارِّ عَلَى الطَّرِيقِ فَإِنْ تَرَكْتَهُ مَرَّ وَانْصَرَفَ عَنْكَ
86,"Whoever believes in Allah and the Last Day, let him speak goodness or remain silent.",وَمَنْ كَانَ يُؤْمِنُ بِاللهِ وَالْيَوْمِ الْآخِرِ فَلْيَقُلْ خَيْرًا أَوْ لِيَصْمُتْ
87,"Verily, the people of understanding continue to alternate from remembrance to reflection, and reflection to remembrance, until their hearts awaken and speak with wisdom.",إِنَّ أَهْلَ الْعَقْلِ لَمْ يَزَالُوا يَعُودُونَ بِالذِّكْرِ عَلَى الْفِكْرِ وَبِالْفِكْرِ عَلَى الذِّكْرِ حَتَّى اسْتَيْقَظَتْ قُلُوبُهُمْ فَنَطَقَتْ بِالْحِكْمَةِ
88,I was deprived of the night prayer for five months because of a sin I committed.,حُرمت قيام الليل خمسة أشهر بذنب أذنبته
89,"I saw a man weeping, and I said to myself: This one is showing off.",رأيت رجلاً بكى فقلت في نفسي هذا مراء
90,"Know that bad assumptions are forbidden the same as words, for just as it is forbidden to speak about another person in an evil manner, it is forbidden to speak to yourself with that and to cultivate bad assumptions… As for initial thoughts and suggestions of the ego, if they are not settled or elongated by their owner, they are forgiven by the consensus of the scholars, as he had no choice in their occurrence and no way to detach himself from them.",اعلم أن سوء الظنّ حرام مثل القول فكما يحرم أن تحدّث غيرك بمساوئ إنسان يحرم أن تحدّث نفسك بذلك وتسئ الظنّ به … فأما الخواطر وحديث النفس إذا لم يستقرَّ ويستمرّ عليه صاحبُه فمعفوٌ عنه باتفاق العلماء لأنه لا اختيارَ له في وقوعه ولا طريقَ له إلى الانفكاك عنه
91,Have you come to ask about righteousness and sin? ,جِئْتَ تَسْأَلُ عَنْ الْبِرِّ وَالْإِثْمِ
92,"Consult your soul, consult your heart, O Wabisah. Righteousness is what reassures your soul and your heart, and sin is what wavers in your soul and puts tension in your chest, even if people approve it in their judgments again and again.",اسْتَفْتِ نَفْسَكَ اسْتَفْتِ قَلْبَكَ يَا وَابِصَةُ ثَلَاثًا الْبِرُّ مَا اطْمَأَنَّتْ إِلَيْهِ النَّفْسُ وَاطْمَأَنَّ إِلَيْهِ الْقَلْبُ وَالْإِثْمُ مَا حَاكَ فِي النَّفْسِ وَتَرَدَّدَ فِي الصَّدْرِ وَإِنْ أَفْتَاكَ النَّاسُ وَأَفْتَوْكَ
93,"If Allah wills good for a servant, He appoints a preacher from his heart to command and prohibit him.",إِذَا أَرَادَ اللَّهُ بِعَبْدٍ خَيْرًا جَعَلَ لَهُ وَاعِظًا مِنْ قَلْبِهِ يَأْمُرُهُ وَيَنْهَاهُ
94,"Be eager for what benefits you, seek help from Allah, and do not be frustrated. If something befalls you, then do not say: If only I had done something else! Rather say: Allah has decreed what He wills. Verily, the phrase ‘if only’ opens the way for the work of Satan.",احْرِصْ عَلَى مَا يَنْفَعُكَ وَاسْتَعِنْ بِاللَّهِ وَلَا تَعْجَزْ وَإِنْ أَصَابَكَ شَيْءٌ فَلَا تَقُلْ لَوْ أَنِّي فَعَلْتُ كَانَ كَذَا وَكَذَا وَلَكِنْ قُلْ قَدَرُ اللَّهِ وَمَا شَاءَ فَعَلَ فَإِنَّ لَوْ تَفْتَحُ عَمَلَ الشَّيْطَانِ
95,"Whoever fasts the month of Ramadan and then follows it with six days of fasting in the month of Shawwal, it will be as if he fasted for the entire year.",مَنْ صَامَ رَمَضَانَ ثُمَّ أَتْبَعَهُ سِتًّا مِنْ شَوَّالٍ كَانَ كَصِيَامِ الدَّهْرِ
96,"Fasting the month of Ramadan is like ten months of fasting and fasting six days of Shawwal is like two months of fasting. Thus, they are like fasting for a year.",صِيَامُ رَمَضَانَ بِعَشَرَةِ أَشْهُرٍ وَصِيَامُ السِّتَّةِ أَيَّامٍ بِشَهْرَيْنِ فَذَلِكَ صِيَامُ السَّنَةِ
